code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
SH.600000,浦发银行,100,STOCK,N/A,,N/A,,N/A,N/A,1999-11-10,46832324995584,False,N/A,False,,CN_SH
SH.600004,白云机场,100,STOCK,N/A,,N/A,,N/A,N/A,2003-04-28,52265458625028,False,N/A,False,,CN_SH
SH.600006,东风汽车,100,STOCK,N/A,,N/A,,N/A,N/A,1999-07-27,46377058462214,False,N/A,False,,CN_SH
SH.600007,中国国贸,100,STOCK,N/A,,N/A,,N/A,N/A,1999-03-12,45788647942663,False,N/A,False,,CN_SH
SH.600008,首创环保,100,STOCK,N/A,,N/A,,N/A,N/A,2000-04-27,47558174468616,False,N/A,False,,CN_SH
SH.600009,上海机场,100,STOCK,N/A,,N/A,,N/A,N/A,1998-02-18,44126495599113,False,N/A,False,,CN_SH
SH.600010,包钢股份,100,STOCK,N/A,,N/A,,N/A,N/A,2001-03-09,48915384134154,False,N/A,False,,CN_SH
SH.600011,华能国际,100,STOCK,N/A,,N/A,,N/A,N/A,2001-12-06,1600011,False,N/A,False,,CN_SH
SH.600012,皖通高速,100,STOCK,N/A,,N/A,,N/A,N/A,2003-01-07,1600012,False,N/A,False,,CN_SH
SH.600015,华夏银行,100,STOCK,N/A,,N/A,,N/A,N/A,2003-09-12,52853869144591,False,N/A,False,,CN_SH
SH.600016,民生银行,100,STOCK,N/A,,N/A,,N/A,N/A,2000-12-19,48571786750480,False,N/A,False,,CN_SH
SH.600017,日照港,100,STOCK,N/A,,N/A,,N/A,N/A,2006-10-17,57711477156369,False,N/A,False,,CN_SH
SH.600018,上港集团,100,STOCK,N/A,,N/A,,N/A,N/A,2006-10-26,57750131862034,False,N/A,False,,CN_SH
SH.600019,宝钢股份,100,STOCK,N/A,,N/A,,N/A,N/A,2000-12-12,48541721979411,False,N/A,False,,CN_SH
SH.600020,中原高速,100,STOCK,N/A,,N/A,,N/A,N/A,2003-08-08,52703545289236,False,N/A,False,,CN_SH
SH.600021,上海电力,100,STOCK,N/A,,N/A,,N/A,N/A,2003-10-29,53055732607509,False,N/A,False,,CN_SH
SH.600022,山东钢铁,100,STOCK,N/A,,N/A,,N/A,N/A,2004-06-29,54103704627734,False,N/A,False,,CN_SH
SH.600023,浙能电力,100,STOCK,N/A,,N/A,,N/A,N/A,2013-12-19,68964291471895,False,N/A,False,,CN_SH
SH.600025,华能水电,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75054555097625,False,N/A,False,,CN_SH
SH.600026,中远海能,100,STOCK,N/A,,N/A,,N/A,N/A,2002-05-23,1600026,False,N/A,False,,CN_SH
SH.600027,华电国际,100,STOCK,N/A,,N/A,,N/A,N/A,2005-02-03,69922069178907,False,N/A,False,,CN_SH
SH.600028,中国石化,100,STOCK,N/A,,N/A,,N/A,N/A,2001-08-08,67641441544732,False,N/A,False,,CN_SH
SH.600029,南方航空,100,STOCK,N/A,,N/A,,N/A,N/A,2003-07-25,1600029,False,N/A,False,,CN_SH
SH.600030,中信证券,100,STOCK,N/A,,N/A,,N/A,N/A,2003-01-06,51784422287902,False,N/A,False,,CN_SH
SH.600031,三一重工,100,STOCK,N/A,,N/A,,N/A,N/A,2003-07-03,52548926466591,False,N/A,False,,CN_SH
SH.600032,浙江新能,100,STOCK,N/A,,N/A,,N/A,N/A,2021-05-25,80414674283040,False,N/A,False,,CN_SH
SH.600033,福建高速,100,STOCK,N/A,,N/A,,N/A,N/A,2001-02-09,48795125049889,False,N/A,False,,CN_SH
SH.600035,楚天高速,100,STOCK,N/A,,N/A,,N/A,N/A,2004-03-10,53626963257891,False,N/A,False,,CN_SH
SH.600036,招商银行,100,STOCK,N/A,,N/A,,N/A,N/A,2002-04-09,50616191183396,False,N/A,False,,CN_SH
SH.600037,歌华有线,100,STOCK,N/A,,N/A,,N/A,N/A,2001-02-08,48790830082597,False,N/A,False,,CN_SH
SH.600038,中直股份,100,STOCK,N/A,,N/A,,N/A,N/A,2000-12-18,48567491783206,False,N/A,False,,CN_SH
SH.600039,四川路桥,100,STOCK,N/A,,N/A,,N/A,N/A,2003-03-25,52119429736999,False,N/A,False,,CN_SH
SH.600048,保利发展,100,STOCK,N/A,,N/A,,N/A,N/A,2006-07-31,57376469707312,False,N/A,False,,CN_SH
SH.600050,中国联通,100,STOCK,N/A,,N/A,,N/A,N/A,2002-10-09,51402170198578,False,N/A,False,,CN_SH
SH.600051,宁波联合,100,STOCK,N/A,,N/A,,N/A,N/A,1997-04-10,42777875868211,False,N/A,False,,CN_SH
SH.600052,东望时代,100,STOCK,N/A,,N/A,,N/A,N/A,1997-04-15,42799350704692,False,N/A,False,,CN_SH
SH.600053,九鼎投资,100,STOCK,N/A,,N/A,,N/A,N/A,1997-04-18,42812235606581,False,N/A,False,,CN_SH
SH.600054,黄山旅游,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-06,58952722704950,False,N/A,False,,CN_SH
SH.600055,万东医疗,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-19,42945379592759,False,N/A,False,,CN_SH
SH.600056,中国医药,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-15,42928199723576,False,N/A,False,,CN_SH
SH.600057,厦门象屿,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-04,43014099069497,False,N/A,False,,CN_SH
SH.600058,五矿发展,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-28,42984034298426,False,N/A,False,,CN_SH
SH.600059,古越龙山,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-16,42932494690875,False,N/A,False,,CN_SH
SH.600060,海信视像,100,STOCK,N/A,,N/A,,N/A,N/A,1997-04-22,42829415475772,False,N/A,False,,CN_SH
SH.600061,国投资本,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-19,42945379592765,False,N/A,False,,CN_SH
SH.600062,华润双鹤,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-22,42958264494654,False,N/A,False,,CN_SH
SH.600063,皖维高新,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-28,42984034298431,False,N/A,False,,CN_SH
SH.600064,南京高科,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-06,42889545017920,False,N/A,False,,CN_SH
SH.600066,宇通客车,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-08,42898134952514,False,N/A,False,,CN_SH
SH.600067,冠城大通,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-08,42898134952515,False,N/A,False,,CN_SH
SH.600070,浙江富润,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-04,43014099069510,False,N/A,False,,CN_SH
SH.600071,凤凰光学,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-28,42984034298439,False,N/A,False,,CN_SH
SH.600072,中船科技,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-03,43009804102216,False,N/A,False,,CN_SH
SH.600073,上海梅林,100,STOCK,N/A,,N/A,,N/A,N/A,1997-07-04,43142948088393,False,N/A,False,,CN_SH
SH.600075,新疆天业,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-17,43069933644363,False,N/A,False,,CN_SH
SH.600076,康欣新材,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-26,42975444363852,False,N/A,False,,CN_SH
SH.600077,宋都股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-05-20,42949674560077,False,N/A,False,,CN_SH
SH.600078,ST澄星,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-27,43112883317326,False,N/A,False,,CN_SH
SH.600079,人福医药,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-06,43022689004111,False,N/A,False,,CN_SH
SH.600080,金花股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-12,43048458807888,False,N/A,False,,CN_SH
SH.600081,东风科技,100,STOCK,N/A,,N/A,,N/A,N/A,1997-07-03,43138653121105,False,N/A,False,,CN_SH
SH.600082,海泰发展,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-20,43082818546258,False,N/A,False,,CN_SH
SH.600083,博信股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-06,43022689004115,False,N/A,False,,CN_SH
SH.600084,中葡股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-07-11,43173012859476,False,N/A,False,,CN_SH
SH.600085,同仁堂,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-25,43104293382741,False,N/A,False,,CN_SH
SH.600088,中视传媒,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-16,43065638677080,False,N/A,False,,CN_SH
SH.600089,特变电工,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-18,43074228611673,False,N/A,False,,CN_SH
SH.600094,大名城,100,STOCK,N/A,,N/A,,N/A,N/A,1997-07-03,1600094,False,N/A,False,,CN_SH
SH.600095,湘财股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-07-08,43160127957599,False,N/A,False,,CN_SH
SH.600096,云天化,100,STOCK,N/A,,N/A,,N/A,N/A,1997-07-09,43164422924896,False,N/A,False,,CN_SH
SH.600097,开创国际,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-19,43078523578977,False,N/A,False,,CN_SH
SH.600098,广州发展,100,STOCK,N/A,,N/A,,N/A,N/A,1997-07-18,43203077630562,False,N/A,False,,CN_SH
SH.600099,林海股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-07-04,43142948088419,False,N/A,False,,CN_SH
SH.600100,同方股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-27,43112883317348,False,N/A,False,,CN_SH
SH.600101,明星电力,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-27,43112883317349,False,N/A,False,,CN_SH
SH.600103,青山纸业,100,STOCK,N/A,,N/A,,N/A,N/A,1997-07-03,43138653121127,False,N/A,False,,CN_SH
SH.600104,上汽集团,100,STOCK,N/A,,N/A,,N/A,N/A,1997-11-25,43761423379048,False,N/A,False,,CN_SH
SH.600105,永鼎股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-09-29,43516610243177,False,N/A,False,,CN_SH
SH.600106,重庆路桥,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-18,43074228611690,False,N/A,False,,CN_SH
SH.600107,美尔雅,100,STOCK,N/A,,N/A,,N/A,N/A,1997-11-06,43679819000427,False,N/A,False,,CN_SH
SH.600108,亚盛集团,100,STOCK,N/A,,N/A,,N/A,N/A,1997-08-18,43336221616748,False,N/A,False,,CN_SH
SH.600109,国金证券,100,STOCK,N/A,,N/A,,N/A,N/A,1997-08-07,43288976976493,False,N/A,False,,CN_SH
SH.600110,诺德股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-10-07,43550969981550,False,N/A,False,,CN_SH
SH.600111,北方稀土,100,STOCK,N/A,,N/A,,N/A,N/A,1997-09-24,43495135406703,False,N/A,False,,CN_SH
SH.600112,ST天成,100,STOCK,N/A,,N/A,,N/A,N/A,1997-11-27,43770013313648,False,N/A,False,,CN_SH
SH.600113,浙江东日,100,STOCK,N/A,,N/A,,N/A,N/A,1997-10-21,43611099523697,False,N/A,False,,CN_SH
SH.600114,东睦股份,100,STOCK,N/A,,N/A,,N/A,N/A,2004-05-11,53893251230322,False,N/A,False,,CN_SH
SH.600115,中国东航,100,STOCK,N/A,,N/A,,N/A,N/A,1997-11-05,43675524033139,False,N/A,False,,CN_SH
SH.600116,三峡水利,100,STOCK,N/A,,N/A,,N/A,N/A,1997-08-04,43276092074612,False,N/A,False,,CN_SH
SH.600117,西宁特钢,100,STOCK,N/A,,N/A,,N/A,N/A,1997-10-15,43585329719925,False,N/A,False,,CN_SH
SH.600118,中国卫星,100,STOCK,N/A,,N/A,,N/A,N/A,1997-09-08,43426415929974,False,N/A,False,,CN_SH
SH.600119,长江投资,100,STOCK,N/A,,N/A,,N/A,N/A,1998-01-15,43980466711159,False,N/A,False,,CN_SH
SH.600120,浙江东方,100,STOCK,N/A,,N/A,,N/A,N/A,1997-12-01,43787193182840,False,N/A,False,,CN_SH
SH.600121,郑州煤电,100,STOCK,N/A,,N/A,,N/A,N/A,1998-01-07,43946106972793,False,N/A,False,,CN_SH
SH.600122,ST宏图,100,STOCK,N/A,,N/A,,N/A,N/A,1998-04-20,44388488604282,False,N/A,False,,CN_SH
SH.600123,兰花科创,100,STOCK,N/A,,N/A,,N/A,N/A,1998-12-17,45423575722619,False,N/A,False,,CN_SH
SH.600125,铁龙物流,100,STOCK,N/A,,N/A,,N/A,N/A,1998-05-11,44478682917501,False,N/A,False,,CN_SH
SH.600126,杭钢股份,100,STOCK,N/A,,N/A,,N/A,N/A,1998-03-11,44216689912446,False,N/A,False,,CN_SH
SH.600127,金健米业,100,STOCK,N/A,,N/A,,N/A,N/A,1998-05-06,44457208081023,False,N/A,False,,CN_SH
SH.600128,弘业股份,100,STOCK,N/A,,N/A,,N/A,N/A,1997-09-01,43396351158912,False,N/A,False,,CN_SH
SH.600129,太极集团,100,STOCK,N/A,,N/A,,N/A,N/A,1997-11-18,43731358608001,False,N/A,False,,CN_SH
SH.600130,波导股份,100,STOCK,N/A,,N/A,,N/A,N/A,2000-07-06,47858822179458,False,N/A,False,,CN_SH
SH.600131,国网信通,100,STOCK,N/A,,N/A,,N/A,N/A,1998-04-02,44311179192963,False,N/A,False,,CN_SH
SH.600132,重庆啤酒,100,STOCK,N/A,,N/A,,N/A,N/A,1997-10-30,43649754229380,False,N/A,False,,CN_SH
SH.600133,东湖高新,100,STOCK,N/A,,N/A,,N/A,N/A,1998-02-12,44100725795461,False,N/A,False,,CN_SH
SH.600135,乐凯胶片,100,STOCK,N/A,,N/A,,N/A,N/A,1998-01-22,44010531482247,False,N/A,False,,CN_SH
SH.600136,ST明诚,100,STOCK,N/A,,N/A,,N/A,N/A,1998-03-03,44182330174088,False,N/A,False,,CN_SH
SH.600137,浪莎股份,100,STOCK,N/A,,N/A,,N/A,N/A,1998-04-16,44371308735113,False,N/A,False,,CN_SH
SH.600138,中青旅,100,STOCK,N/A,,N/A,,N/A,N/A,1997-12-03,43795783117450,False,N/A,False,,CN_SH
SH.600139,*ST西源,100,STOCK,N/A,,N/A,,N/A,N/A,1998-02-25,44156560370315,False,N/A,False,,CN_SH
SH.600141,兴发集团,100,STOCK,N/A,,N/A,,N/A,N/A,1999-06-16,46200964803213,False,N/A,False,,CN_SH
SH.600143,金发科技,100,STOCK,N/A,,N/A,,N/A,N/A,2004-06-23,54077934824079,False,N/A,False,,CN_SH
SH.600148,长春一东,100,STOCK,N/A,,N/A,,N/A,N/A,1998-05-20,44517337623188,False,N/A,False,,CN_SH
SH.600149,廊坊发展,100,STOCK,N/A,,N/A,,N/A,N/A,1999-10-14,46716360878741,False,N/A,False,,CN_SH
SH.600150,中国船舶,100,STOCK,N/A,,N/A,,N/A,N/A,1998-05-20,44517337623190,False,N/A,False,,CN_SH
SH.600151,航天机电,100,STOCK,N/A,,N/A,,N/A,N/A,1998-06-05,44586057099927,False,N/A,False,,CN_SH
SH.600152,维科技术,100,STOCK,N/A,,N/A,,N/A,N/A,1998-06-09,44603236969112,False,N/A,False,,CN_SH
SH.600153,建发股份,100,STOCK,N/A,,N/A,,N/A,N/A,1998-06-16,44633301740185,False,N/A,False,,CN_SH
SH.600155,华创阳安,100,STOCK,N/A,,N/A,,N/A,N/A,1998-09-18,45037028666011,False,N/A,False,,CN_SH
SH.600156,华升股份,100,STOCK,N/A,,N/A,,N/A,N/A,1998-05-27,44547402394268,False,N/A,False,,CN_SH
SH.600157,永泰能源,100,STOCK,N/A,,N/A,,N/A,N/A,1998-05-13,44487272852125,False,N/A,False,,CN_SH
SH.600158,中体产业,100,STOCK,N/A,,N/A,,N/A,N/A,1998-03-27,44285409389214,False,N/A,False,,CN_SH
SH.600159,大龙地产,100,STOCK,N/A,,N/A,,N/A,N/A,1998-05-26,44543107426975,False,N/A,False,,CN_SH
SH.600160,巨化股份,100,STOCK,N/A,,N/A,,N/A,N/A,1998-06-26,44676251413152,False,N/A,False,,CN_SH
SH.600161,天坛生物,100,STOCK,N/A,,N/A,,N/A,N/A,1998-06-16,44633301740193,False,N/A,False,,CN_SH
SH.600162,香江控股,100,STOCK,N/A,,N/A,,N/A,N/A,1998-06-09,44603236969122,False,N/A,False,,CN_SH
SH.600163,中闽能源,100,STOCK,N/A,,N/A,,N/A,N/A,1998-06-02,44573172198051,False,N/A,False,,CN_SH
SH.600165,宁科生物,100,STOCK,N/A,,N/A,,N/A,N/A,1998-05-29,44555992328869,False,N/A,False,,CN_SH
SH.600166,福田汽车,100,STOCK,N/A,,N/A,,N/A,N/A,1998-06-02,44573172198054,False,N/A,False,,CN_SH
SH.600167,联美控股,100,STOCK,N/A,,N/A,,N/A,N/A,1999-01-28,45603964349095,False,N/A,False,,CN_SH
SH.600168,武汉控股,100,STOCK,N/A,,N/A,,N/A,N/A,1998-04-27,44418553375400,False,N/A,False,,CN_SH
SH.600169,太原重工,100,STOCK,N/A,,N/A,,N/A,N/A,1998-09-04,44976899123881,False,N/A,False,,CN_SH
SH.600170,上海建工,100,STOCK,N/A,,N/A,,N/A,N/A,1998-06-23,44663366511274,False,N/A,False,,CN_SH
SH.600171,上海贝岭,100,STOCK,N/A,,N/A,,N/A,N/A,1998-09-24,45062798469803,False,N/A,False,,CN_SH
SH.600172,黄河旋风,100,STOCK,N/A,,N/A,,N/A,N/A,1998-11-26,45333381409452,False,N/A,False,,CN_SH
SH.600173,卧龙地产,100,STOCK,N/A,,N/A,,N/A,N/A,1999-04-15,45934676830893,False,N/A,False,,CN_SH
SH.600176,中国巨石,100,STOCK,N/A,,N/A,,N/A,N/A,1999-04-22,45964741601968,False,N/A,False,,CN_SH
SH.600177,雅戈尔,100,STOCK,N/A,,N/A,,N/A,N/A,1998-11-19,45303316638385,False,N/A,False,,CN_SH
SH.600178,东安动力,100,STOCK,N/A,,N/A,,N/A,N/A,1998-10-14,45148697815730,False,N/A,False,,CN_SH
SH.600179,安通控股,100,STOCK,N/A,,N/A,,N/A,N/A,1998-11-04,45238892128947,False,N/A,False,,CN_SH
SH.600180,瑞茂通,100,STOCK,N/A,,N/A,,N/A,N/A,1998-07-03,44706316184244,False,N/A,False,,CN_SH
SH.600182,S*ST佳通,100,STOCK,N/A,,N/A,,N/A,N/A,1999-05-07,46029166111414,False,N/A,False,,CN_SH
SH.600183,生益科技,100,STOCK,N/A,,N/A,,N/A,N/A,1998-10-28,45208827357879,False,N/A,False,,CN_SH
SH.600184,光电股份,100,STOCK,N/A,,N/A,,N/A,N/A,2003-11-06,53090092346040,False,N/A,False,,CN_SH
SH.600185,格力地产,100,STOCK,N/A,,N/A,,N/A,N/A,1999-06-11,46179489966777,False,N/A,False,,CN_SH
SH.600186,莲花健康,100,STOCK,N/A,,N/A,,N/A,N/A,1998-08-25,44933949450938,False,N/A,False,,CN_SH
SH.600187,国中水务,100,STOCK,N/A,,N/A,,N/A,N/A,1998-11-11,45268956900027,False,N/A,False,,CN_SH
SH.600188,兖矿能源,100,STOCK,N/A,,N/A,,N/A,N/A,1998-07-01,1600188,False,N/A,False,,CN_SH
SH.600189,泉阳泉,100,STOCK,N/A,,N/A,,N/A,N/A,1998-10-07,45118633044669,False,N/A,False,,CN_SH
SH.600190,锦州港,100,STOCK,N/A,,N/A,,N/A,N/A,1999-06-09,1600190,False,N/A,False,,CN_SH
SH.600191,华资实业,100,STOCK,N/A,,N/A,,N/A,N/A,1998-12-10,45393510951615,False,N/A,False,,CN_SH
SH.600192,长城电工,100,STOCK,N/A,,N/A,,N/A,N/A,1998-12-24,45453640493760,False,N/A,False,,CN_SH
SH.600193,创兴资源,100,STOCK,N/A,,N/A,,N/A,N/A,1999-05-27,46115065457345,False,N/A,False,,CN_SH
SH.600195,中牧股份,100,STOCK,N/A,,N/A,,N/A,N/A,1999-01-07,45513770035907,False,N/A,False,,CN_SH
SH.600196,复星医药,100,STOCK,N/A,,N/A,,N/A,N/A,1998-08-07,44856640039620,False,N/A,False,,CN_SH
SH.600197,伊力特,100,STOCK,N/A,,N/A,,N/A,N/A,1999-09-16,46596101794501,False,N/A,False,,CN_SH
SH.600198,大唐电信,100,STOCK,N/A,,N/A,,N/A,N/A,1998-10-21,45178762586822,False,N/A,False,,CN_SH
SH.600199,金种子酒,100,STOCK,N/A,,N/A,,N/A,N/A,1998-08-12,44878114876103,False,N/A,False,,CN_SH
SH.600200,江苏吴中,100,STOCK,N/A,,N/A,,N/A,N/A,1999-04-01,45874547288776,False,N/A,False,,CN_SH
SH.600201,生物股份,100,STOCK,N/A,,N/A,,N/A,N/A,1999-01-15,45548129774281,False,N/A,False,,CN_SH
SH.600202,哈空调,100,STOCK,N/A,,N/A,,N/A,N/A,1999-06-03,46145130228426,False,N/A,False,,CN_SH
SH.600203,福日电子,100,STOCK,N/A,,N/A,,N/A,N/A,1999-05-14,46059230882507,False,N/A,False,,CN_SH
SH.600206,有研新材,100,STOCK,N/A,,N/A,,N/A,N/A,1999-03-19,45818712713934,False,N/A,False,,CN_SH
SH.600207,安彩高科,100,STOCK,N/A,,N/A,,N/A,N/A,1999-07-14,46321223887567,False,N/A,False,,CN_SH
SH.600208,新湖中宝,100,STOCK,N/A,,N/A,,N/A,N/A,1999-06-23,46231029574352,False,N/A,False,,CN_SH
SH.600210,紫江企业,100,STOCK,N/A,,N/A,,N/A,N/A,1999-08-24,46497317546706,False,N/A,False,,CN_SH
SH.600211,西藏药业,100,STOCK,N/A,,N/A,,N/A,N/A,1999-07-21,46351288658643,False,N/A,False,,CN_SH
SH.600212,绿能慧充,100,STOCK,N/A,,N/A,,N/A,N/A,1999-08-17,46467252775636,False,N/A,False,,CN_SH
SH.600213,亚星客车,100,STOCK,N/A,,N/A,,N/A,N/A,1999-08-31,46527382317781,False,N/A,False,,CN_SH
SH.600215,派斯林,100,STOCK,N/A,,N/A,,N/A,N/A,1999-09-09,46566037023447,False,N/A,False,,CN_SH
SH.600216,浙江医药,100,STOCK,N/A,,N/A,,N/A,N/A,1999-10-21,46746425649880,False,N/A,False,,CN_SH
SH.600217,中再资环,100,STOCK,N/A,,N/A,,N/A,N/A,1999-12-16,46986943818457,False,N/A,False,,CN_SH
SH.600218,全柴动力,100,STOCK,N/A,,N/A,,N/A,N/A,1998-12-03,45363446180570,False,N/A,False,,CN_SH
SH.600219,南山铝业,100,STOCK,N/A,,N/A,,N/A,N/A,1999-12-23,47017008589531,False,N/A,False,,CN_SH
SH.600220,江苏阳光,100,STOCK,N/A,,N/A,,N/A,N/A,1999-09-27,46643346434780,False,N/A,False,,CN_SH
SH.600221,海航控股,100,STOCK,N/A,,N/A,,N/A,N/A,1999-11-25,57243325721309,False,N/A,False,,CN_SH
SH.600222,太龙药业,100,STOCK,N/A,,N/A,,N/A,N/A,1999-11-05,46810850159326,False,N/A,False,,CN_SH
SH.600223,鲁商发展,100,STOCK,N/A,,N/A,,N/A,N/A,2000-01-13,47107202902751,False,N/A,False,,CN_SH
SH.600225,卓朗科技,100,STOCK,N/A,,N/A,,N/A,N/A,2000-01-27,47167332444897,False,N/A,False,,CN_SH
SH.600226,ST瀚叶,100,STOCK,N/A,,N/A,,N/A,N/A,1999-11-16,46858094799586,False,N/A,False,,CN_SH
SH.600227,圣济堂,100,STOCK,N/A,,N/A,,N/A,N/A,2000-02-21,47274706627299,False,N/A,False,,CN_SH
SH.600228,返利科技,100,STOCK,N/A,,N/A,,N/A,N/A,1999-01-19,45565309643492,False,N/A,False,,CN_SH
SH.600229,城市传媒,100,STOCK,N/A,,N/A,,N/A,N/A,2000-03-09,47347721071333,False,N/A,False,,CN_SH
SH.600230,沧州大化,100,STOCK,N/A,,N/A,,N/A,N/A,2000-04-06,47467980155622,False,N/A,False,,CN_SH
SH.600231,凌钢股份,100,STOCK,N/A,,N/A,,N/A,N/A,2000-05-11,47618304010983,False,N/A,False,,CN_SH
SH.600232,金鹰股份,100,STOCK,N/A,,N/A,,N/A,N/A,2000-06-02,47712793291496,False,N/A,False,,CN_SH
SH.600233,圆通速递,100,STOCK,N/A,,N/A,,N/A,N/A,2000-06-08,47738563095273,False,N/A,False,,CN_SH
SH.600234,科新发展,100,STOCK,N/A,,N/A,,N/A,N/A,2000-06-15,47768627866346,False,N/A,False,,CN_SH
SH.600235,民丰特纸,100,STOCK,N/A,,N/A,,N/A,N/A,2000-06-15,47768627866347,False,N/A,False,,CN_SH
SH.600236,桂冠电力,100,STOCK,N/A,,N/A,,N/A,N/A,2000-03-23,47407850613484,False,N/A,False,,CN_SH
SH.600237,铜峰电子,100,STOCK,N/A,,N/A,,N/A,N/A,2000-06-09,47742858062573,False,N/A,False,,CN_SH
SH.600238,海南椰岛,100,STOCK,N/A,,N/A,,N/A,N/A,2000-01-20,47137267673838,False,N/A,False,,CN_SH
SH.600239,ST云城,100,STOCK,N/A,,N/A,,N/A,N/A,1999-12-02,46926814276335,False,N/A,False,,CN_SH
SH.600241,ST时万,100,STOCK,N/A,,N/A,,N/A,N/A,2000-11-28,48481592437489,False,N/A,False,,CN_SH
SH.600242,*ST中昌,100,STOCK,N/A,,N/A,,N/A,N/A,2000-12-07,48520247143154,False,N/A,False,,CN_SH
SH.600243,青海华鼎,100,STOCK,N/A,,N/A,,N/A,N/A,2000-11-20,48447232699123,False,N/A,False,,CN_SH
SH.600246,万通发展,100,STOCK,N/A,,N/A,,N/A,N/A,2000-09-22,48193829628662,False,N/A,False,,CN_SH
SH.600248,陕西建工,100,STOCK,N/A,,N/A,,N/A,N/A,2000-06-22,47798692637432,False,N/A,False,,CN_SH
SH.600249,两面针,100,STOCK,N/A,,N/A,,N/A,N/A,2004-01-30,53455164566265,False,N/A,False,,CN_SH
SH.600250,南纺股份,100,STOCK,N/A,,N/A,,N/A,N/A,2001-03-06,48902499232506,False,N/A,False,,CN_SH
SH.600251,冠农股份,100,STOCK,N/A,,N/A,,N/A,N/A,2003-06-09,52445847251707,False,N/A,False,,CN_SH
SH.600252,中恒集团,100,STOCK,N/A,,N/A,,N/A,N/A,2000-11-30,48490182372092,False,N/A,False,,CN_SH
SH.600255,鑫科材料,100,STOCK,N/A,,N/A,,N/A,N/A,2000-11-22,48455822633727,False,N/A,False,,CN_SH
SH.600256,广汇能源,100,STOCK,N/A,,N/A,,N/A,N/A,2000-05-26,47682728520448,False,N/A,False,,CN_SH
SH.600257,大湖股份,100,STOCK,N/A,,N/A,,N/A,N/A,2000-06-12,47755742964481,False,N/A,False,,CN_SH
SH.600258,首旅酒店,100,STOCK,N/A,,N/A,,N/A,N/A,2000-06-01,47708498324226,False,N/A,False,,CN_SH
SH.600259,广晟有色,100,STOCK,N/A,,N/A,,N/A,N/A,2000-05-25,47678433553155,False,N/A,False,,CN_SH
SH.600260,*ST凯乐,100,STOCK,N/A,,N/A,,N/A,N/A,2000-07-06,47858822179588,False,N/A,False,,CN_SH
SH.600261,阳光照明,100,STOCK,N/A,,N/A,,N/A,N/A,2000-07-20,47918951721733,False,N/A,False,,CN_SH
SH.600262,北方股份,100,STOCK,N/A,,N/A,,N/A,N/A,2000-06-30,47833052375814,False,N/A,False,,CN_SH
SH.600265,ST景谷,100,STOCK,N/A,,N/A,,N/A,N/A,2000-08-25,48073570544393,False,N/A,False,,CN_SH
SH.600266,城建发展,100,STOCK,N/A,,N/A,,N/A,N/A,1999-02-03,45629734152970,False,N/A,False,,CN_SH
SH.600267,海正药业,100,STOCK,N/A,,N/A,,N/A,N/A,2000-07-25,47940426558219,False,N/A,False,,CN_SH
SH.600268,国电南自,100,STOCK,N/A,,N/A,,N/A,N/A,1999-11-18,46866684734220,False,N/A,False,,CN_SH
