code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
SZ.000333,美的集团,100,STOCK,N/A,,N/A,,N/A,N/A,2013-09-18,68569154880973,False,N/A,False,,CN_SZ
SZ.000338,潍柴动力,100,STOCK,N/A,,N/A,,N/A,N/A,2007-04-30,58548996179410,False,N/A,False,,CN_SZ
SZ.000400,许继电气,100,STOCK,N/A,,N/A,,N/A,N/A,1997-04-18,42812236006928,False,N/A,False,,CN_SZ
SZ.000401,冀东水泥,100,STOCK,N/A,,N/A,,N/A,N/A,1996-06-14,41489386079761,False,N/A,False,,CN_SZ
SZ.000402,金融街,100,STOCK,N/A,,N/A,,N/A,N/A,1996-06-26,41540925687314,False,N/A,False,,CN_SZ
SZ.000403,派林生物,100,STOCK,N/A,,N/A,,N/A,N/A,1996-06-28,41549515621907,False,N/A,False,,CN_SZ
SZ.000404,长虹华意,100,STOCK,N/A,,N/A,,N/A,N/A,1996-06-19,41510860916244,False,N/A,False,,CN_SZ
SZ.000407,胜利股份,100,STOCK,N/A,,N/A,,N/A,N/A,1996-07-03,41570990458391,False,N/A,False,,CN_SZ
SZ.000408,藏格矿业,100,STOCK,N/A,,N/A,,N/A,N/A,1996-06-28,41549515621912,False,N/A,False,,CN_SZ
SZ.000409,云鼎科技,100,STOCK,N/A,,N/A,,N/A,N/A,1996-06-27,41545220654617,False,N/A,False,,CN_SZ
SZ.000410,*ST沈机,100,STOCK,N/A,,N/A,,N/A,N/A,1996-07-18,41635414967834,False,N/A,False,,CN_SZ
SZ.000411,英特集团,100,STOCK,N/A,,N/A,,N/A,N/A,1996-07-16,41626825033243,False,N/A,False,,CN_SZ
SZ.000413,东旭光电,100,STOCK,N/A,,N/A,,N/A,N/A,1996-09-25,2000413,False,N/A,False,,CN_SZ
SZ.000415,渤海租赁,100,STOCK,N/A,,N/A,,N/A,N/A,1996-07-16,41626825033247,False,N/A,False,,CN_SZ
SZ.000416,民生控股,100,STOCK,N/A,,N/A,,N/A,N/A,1996-07-19,41639709935136,False,N/A,False,,CN_SZ
SZ.000417,合肥百货,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-12,41742789150241,False,N/A,False,,CN_SZ
SZ.000419,通程控股,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-16,41759969019427,False,N/A,False,,CN_SZ
SZ.000420,吉林化纤,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-02,41699839477284,False,N/A,False,,CN_SZ
SZ.000421,南京公用,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-06,41717019346469,False,N/A,False,,CN_SZ
SZ.000422,湖北宜化,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-15,41755674052134,False,N/A,False,,CN_SZ
SZ.000423,东阿阿胶,100,STOCK,N/A,,N/A,,N/A,N/A,1996-07-29,41682659608103,False,N/A,False,,CN_SZ
SZ.000425,徐工机械,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-28,41811508626985,False,N/A,False,,CN_SZ
SZ.000426,兴业矿业,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-28,41811508626986,False,N/A,False,,CN_SZ
SZ.000428,华天酒店,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-08,41725609281068,False,N/A,False,,CN_SZ
